"","CND1_1","CND1_2","CND1_3","CND1_4","CND2_1","CND2_2","CND2_3","CND2_4","CTRL_1","CTRL_2","CTRL_3"
"mt-Rnr1",4359,4183,12496,5453,9927,8516,6369,9456,37862,23242,24881
"mt-Rnr2",17215,16412,56224,22922,35615,33237,18798,23480,124298,83530,141547
"Dgkk",0,0,0,0,0,0,0,0,5,0,0
"Clcn5",128,76,162,129,136,164,70,86,187,194,151
"Mir532",1,0,0,0,0,0,0,2,0,0,0
"Usp27x",26,17,32,46,42,56,39,32,50,73,82
"Gm14379",1,0,1,1,3,1,0,4,0,2,5
"2010204K13Rik",14,6,15,8,13,37,17,13,32,16,31
"Ppp1r3f",201,66,119,175,155,196,100,185,141,134,179
"Flicr",8,2,2,7,6,3,5,6,18,10,18
"Foxp3",9,4,11,8,4,3,0,11,124,49,17
"Ccdc22",274,94,195,308,278,391,243,311,399,353,427
"Cacna1f",0,0,0,0,1,0,0,0,5,7,3
"Syp",12,8,15,7,17,26,11,28,33,18,24
"Prickle3",727,223,388,507,593,622,407,712,952,592,862
"Plp2",1359,795,1488,1142,1220,2058,1610,1693,1940,2003,1952
"Magix",4,0,0,1,4,1,1,0,2,6,1
"Gpkow",2211,998,1784,1926,2075,2604,1424,1804,2178,3019,2953
"Wdr45",910,330,597,967,745,983,673,824,1266,1232,1342
"Praf2",644,168,410,510,454,913,583,631,857,702,833
"Ccdc120",12,9,10,17,11,29,13,30,34,29,22
"Tfe3",978,297,529,785,698,1051,601,846,1082,1109,1283
"Gripap1",2360,1051,1921,2324,2151,2162,1235,2251,3629,3158,3933
"Mir1198",11,10,13,6,13,3,0,5,14,9,11
"Kcnd1",3,1,12,5,4,5,3,2,15,26,8
"Otud5",6217,1981,3820,5158,4820,6296,3179,5500,6432,6417,7594
"Pim2",3650,965,1615,2742,2538,3658,2754,2514,3236,2629,3745
"Slc35a2",760,287,458,680,684,955,589,789,689,800,766
"Pqbp1",2460,791,1574,1981,1886,2869,1976,2241,2739,2102,2759
"Timm17b",952,215,423,763,667,1424,848,954,759,597,637
"Hdac6",987,369,760,718,827,943,493,891,938,1040,1359
"Gata1",1,2,2,5,1,0,19,2,10,39,6
"Suv39h1",560,366,680,516,462,757,498,621,1200,1228,1049
"Was",7060,2036,4133,5064,5085,8131,4532,5733,5307,5182,5842
"Gm6787",7,3,4,4,8,9,8,5,11,17,1
"Wdr13",762,400,616,740,827,749,500,777,1089,1555,1592
"Rbm3",14706,6846,14229,11227,13851,19567,12573,17559,11088,8726,14215
"Rbm3os",172,42,84,133,191,178,50,164,140,123,256
"Tbc1d25",471,178,294,428,375,534,349,399,631,585,759
"Ebp",1841,678,1215,1765,1543,2817,1872,2023,1866,1877,1750
"Porcn",3,0,0,0,0,1,2,0,4,4,0
"Ftsj1",328,123,256,319,293,446,265,327,466,424,361
"Slc38a5",0,0,0,2,0,0,0,3,4,29,4
"Ssxb9",0,0,0,0,0,0,0,1,0,0,0
"Gm6592",1,0,0,1,0,0,0,0,1,0,0
"Gm5751",9,1,4,3,4,7,0,2,6,17,15
"B630019K06Rik",46,7,15,25,50,18,13,13,35,72,76
"Lancl3",196,169,178,176,217,227,96,146,121,351,478
"Xk",168,107,206,202,148,209,115,146,211,542,322
"H2al1m",10,5,17,9,7,8,11,10,18,19,18
"H2al1k",5,1,7,5,1,5,4,4,9,4,14
"Cybb",64,34,44,74,25,34,24,28,5191,3860,3061
"Dynlt3",1552,928,2058,1666,1971,2777,1329,1642,1271,1817,1593
"Srpx",0,2,0,0,0,1,0,0,1,0,2
"Rpgr",320,184,365,340,323,399,245,297,442,763,674
"Tspan7",79,31,32,67,52,109,92,80,114,90,209
"Mid1ip1",1400,511,728,1086,1058,1571,900,1246,1445,1512,1547
"H2al1b",1,0,0,0,0,3,1,0,0,0,2
"H2al1e",1,0,0,0,0,3,1,0,0,0,2
"Bcor",4637,1767,3651,4103,4350,5639,3354,4024,4512,4940,4456
"Atp6ap2",2165,1117,2425,2286,2344,3280,1897,2152,2656,3097,2453
"Gm4984",3,0,5,6,2,4,0,8,8,10,1
"1810030O07Rik",2261,1133,2477,2321,2126,2631,1939,2183,2292,2976,3022
"Med14",3668,2244,4459,3498,4144,4534,2023,3066,2508,4917,3170
"Gm14634",10,4,9,27,13,9,4,7,28,34,40
"5730405O15Rik",25,4,13,21,23,23,8,30,20,32,22
"Usp9x",6110,3172,6376,6363,5927,6713,3000,4184,6788,9517,7251
"Llph-ps2",1014,347,650,822,698,1308,753,1030,1351,861,1188
"Ddx3x",12483,5776,12833,12083,10723,13087,5261,7184,13511,21825,21881
"Nyx",2,0,0,0,0,1,0,0,22,0,2
"Cask",92,39,96,47,65,187,74,78,124,266,257
"Gpr34",3,0,1,4,0,2,0,0,53,21,7
"Gpr82",0,0,0,0,0,0,0,0,20,3,0
"Maoa",0,0,0,0,0,0,1,0,8,11,20
"Maob",0,0,0,0,0,0,0,0,4,0,0
"Fundc1",941,510,1000,980,955,1382,783,881,1026,1175,1102
"Gm5073",0,0,0,0,0,0,0,0,1,0,0
"Kdm6a",2286,1212,1950,2183,2501,2611,1054,1701,2873,3877,3115
"Mir221",0,0,2,0,0,0,0,0,2,2,1
"Gm14636",1,0,1,2,0,0,2,1,1,2,13
"Chst7",0,0,0,0,0,1,4,0,22,1,2
"Slc9a7",215,73,103,185,100,221,87,90,665,653,653
"Rp2",621,490,880,722,794,984,460,600,1259,1411,1084
"Jade3",229,113,186,249,211,222,119,175,259,383,360
"Ndufb11",1344,614,1178,1444,1135,1814,1382,1541,1921,1512,1526
"Rbm10",3103,1111,2030,2627,2448,3354,1990,2986,3871,3642,3759
"Uba1",12992,5573,10127,11570,10900,16646,10692,11138,12469,14528,14128
"Cdk16",2117,744,1425,1839,1896,1897,1122,2355,2711,2701,2921
"Usp11",1725,535,863,1077,830,670,412,457,1802,1007,1322
"Araf",4356,1499,3073,3527,3672,3853,2202,3978,3513,5014,5009
"Syn1",18,7,20,12,14,18,3,14,31,44,53
"Timp1",2,1,2,2,1,0,0,1,2,4,8
"Cfp",285,94,240,315,201,238,120,302,1341,737,770
"Elk1",856,273,524,686,935,1144,402,772,897,1055,1172
"Uxt",207,72,160,151,146,267,170,212,217,243,200
"A230072C01Rik",37,31,76,67,92,85,45,65,71,109,60
"Zfp182",1283,817,1617,1505,1655,1262,704,1186,1277,2359,2084
"Spaca5",3,1,5,0,0,1,0,0,5,1,6
"Zfp300",98,53,70,86,58,79,46,55,81,188,111
"Gm5124",298,69,116,195,153,230,160,194,94,397,463
"Wdr44",1425,846,1399,1428,1575,1650,647,986,1463,2121,1722
"Tesl1",1,0,0,0,0,0,1,0,1,3,0
"Gm2036",3,0,0,3,6,17,7,7,6,0,5
"Gm2223",582,441,826,664,641,951,541,440,697,929,676
"Dock11",7455,4352,7394,7531,6991,9019,3717,4529,8851,12820,10069
"Il13ra1",5,3,6,4,5,1,0,2,294,158,247
"Zcchc12",0,0,0,0,0,0,0,0,2,0,4
"Gm6023",7,0,1,4,2,2,5,5,13,1,13
"Lonrf3",0,0,0,0,1,0,0,1,30,93,83
"Pgrmc1",1795,983,2198,2080,1791,2687,1680,1938,2103,2761,2430
"Akap17b",169,110,222,164,170,226,90,176,311,240,308
"Slc25a43",0,0,2,0,1,0,1,0,7,5,4
"Slc25a5",5919,2785,5842,5984,5960,10378,7188,7289,9338,8551,8115
"Mdrl",14,4,13,10,6,8,11,10,4,8,20
"Steep1",1841,1113,1863,1864,1898,2310,977,1468,1419,2070,1624
"Ube2a",943,460,911,947,960,1534,790,1045,1142,1312,1195
"Nkrf",227,143,266,214,170,260,184,214,504,568,588
"Gm15008",3,1,6,5,4,2,6,6,20,13,24
"Septin6",8389,3395,6383,7345,6240,9646,6184,6357,7770,9973,10186
"Sowahd",0,0,0,0,0,0,0,0,0,0,2
"Rpl39",12,4,8,6,17,21,4,26,18,19,32
"Gm19899",0,0,3,0,3,0,5,3,5,5,6
"Snora69",9,13,18,13,15,13,2,13,17,33,25
"Upf3b",3230,1373,3030,2436,3216,3295,1743,3428,3294,3675,4070
"Nkap",1256,627,1293,1083,1221,1553,939,1146,1229,1420,1125
"Akap14",5,2,15,5,3,1,4,5,3,6,6
"Ndufa1",1217,431,776,1254,1273,2100,1389,1954,1567,956,1287
"Rnf113a1",120,38,41,77,55,112,107,113,134,130,195
"Rhox2d",0,0,0,0,0,0,0,0,0,2,0
"Rhox2g",0,0,0,0,0,0,0,0,1,0,3
"Rhox2h",0,0,0,0,1,0,0,0,0,2,2
"Rhox5",1,0,3,0,0,0,0,0,3,5,5
"Rhox8",6,3,7,5,3,1,1,3,5,2,2
"Zbtb33",1584,903,1742,1395,1773,1642,802,1120,1370,2683,1895
"Tmem255a",231,143,403,211,224,314,173,228,305,360,423
"Mir3110",0,0,0,0,0,1,0,0,0,0,0
"Atp1b4",0,0,0,1,1,1,2,0,4,2,1
"Lamp2",3395,2286,4307,3271,4162,5415,3237,3685,3401,5059,3836
"Cul4b",1713,1119,1958,1721,1816,2098,983,1332,2386,3251,2595
"Mcts1",1018,611,1115,990,1104,1517,816,1142,1168,1546,1445
"C1galt1c1",437,258,519,458,426,527,408,414,689,879,787
"Gria3",1,0,5,4,0,0,0,0,121,329,211
"Thoc2",5062,3128,5781,5042,4941,4913,1957,4451,4290,6950,5280
"Xiap",4603,2770,5124,4685,6021,5868,2149,3635,4075,6359,4648
"Stag2",8103,4555,8383,7947,8527,10091,4570,5508,8436,11404,9396
"Tex13d",82,55,98,80,87,88,72,93,59,126,110
"Sh2d1a",6426,2673,4803,6133,6770,9844,4894,7398,6366,6941,6237
"Tenm1",1,1,1,1,2,3,0,1,2,9,2
"Gm5636",2,0,0,0,0,0,2,0,0,0,0
"Ocrl",687,304,587,652,590,836,455,578,557,944,1016
"Apln",18,4,3,17,9,11,10,7,1,16,47
"Xpnpep2",4,1,5,4,4,4,0,4,0,8,5
"Sash3",16969,5121,10402,14963,13590,21652,13451,14587,13926,15417,14747
"Zdhhc9",875,241,460,684,698,924,429,753,803,806,690
"Utp14a",1034,472,774,894,777,1216,792,993,1585,1279,1580
"9530027J09Rik",18,16,31,20,22,23,12,15,26,36,46
"Bcorl1",570,183,308,453,437,651,378,427,436,487,505
"Elf4",21402,8577,13917,18179,17528,22057,11150,15848,12114,19554,16732
"Aifm1",1592,751,1426,1409,1384,1963,1127,1421,1395,1868,1874
"Rab33a",8,3,11,9,6,5,7,9,10,5,17
"Zfp280c",1237,734,1511,1324,1298,921,445,942,883,1946,1903
"Slc25a14",206,122,217,202,198,269,189,244,317,274,264
"Rbmx2",416,229,451,363,359,500,350,459,473,456,471
"Enox2",487,176,364,434,416,600,359,425,569,622,696
"Gm14719",44,17,24,74,54,80,34,50,124,48,52
"Firre",1766,618,1257,1828,1480,1281,632,1752,1691,2268,2901
"Stk26",3006,1906,3589,3172,3195,3685,1856,2168,2195,4253,2868
"Frmd7",289,240,601,401,434,423,177,293,287,526,434
"Rap2c",2760,1695,3047,2843,2633,2869,1773,1910,2514,3955,3143
"Mbnl3",1074,946,1718,1278,1221,1814,959,1188,1350,1982,1591
"Hs6st2",1,0,0,0,0,0,0,0,0,0,2
"Gpc4",0,0,0,0,0,0,0,0,4,2,0
"Gpc3",0,0,0,0,0,0,0,0,0,4,0
"Kis2",0,0,0,0,0,0,1,1,0,0,0
"Gm14586",116,45,66,75,91,164,94,130,342,142,194
"Phf6",1222,765,1572,1304,1148,1457,764,914,1473,2097,1636
"Hprt",2126,1545,2601,2186,2167,3142,2105,2159,2500,2959,2476
"C430049B03Rik",1,2,3,1,1,5,0,4,8,6,18
"Plac1",0,0,0,0,0,0,0,0,3,0,0
"Fam122b",911,434,800,757,796,1066,505,665,650,1143,981
"Mospd1",589,433,700,749,908,882,506,646,475,834,626
"Rtl8c",803,232,412,665,820,1232,744,919,592,580,790
"Rtl8a",924,375,633,759,637,1226,739,949,676,663,749
"Rtl8b",980,382,671,830,698,1289,816,1030,675,676,901
"Zfp36l3",1,1,1,1,0,0,1,2,11,6,20
"Xlr",30,52,99,22,51,81,63,107,396,241,325
"Atf1-ps",39,16,25,43,40,40,18,39,58,35,60
"3830403N18Rik",0,0,0,0,1,0,0,0,17,8,2
"Zfp449",0,3,0,2,0,2,1,0,11,3,1
"Smim10l2a",14,1,2,6,2,2,7,1,1,0,1
"Ints6l",759,462,979,897,853,703,376,767,1976,2328,2149
"Gm648",0,0,3,2,0,3,0,0,1,0,0
"Mmgt1",778,410,853,718,793,1079,588,679,807,1139,895
"Slc9a6",645,343,652,654,683,751,408,529,695,1034,831
"Map7d3",0,0,2,1,0,0,0,0,11,14,23
"Htatsf1",1898,966,1777,1843,1726,2220,1334,1725,2585,2632,2602
"Gm14718",0,0,0,0,0,0,0,0,2,0,0
"Cd40lg",0,2,0,0,0,1,0,0,70,21,3
"Arhgef6",11401,6105,11033,11013,10715,13564,7010,8468,7412,11796,9297
"Rbmx",2291,1258,2261,2182,1768,2267,1468,2048,1537,2792,2317
"Snord61",0,0,0,2,0,1,0,0,0,0,0
"Magea13",0,0,0,0,0,0,0,0,0,3,1
"Fgf13",1191,418,821,1006,974,1578,385,979,642,936,1051
"Gm5637",222,41,110,201,156,330,92,261,359,132,301
"Mcf2",0,0,0,0,0,0,0,0,4,3,0
"Atp11c",881,606,1173,994,951,1127,452,590,1293,1829,1355
"Sms-ps",321,244,370,318,361,517,331,340,496,453,374
"Fmr1os",3,2,3,4,1,4,0,0,0,5,0
"Fmr1",2153,1513,2917,2258,2306,2227,1037,1661,1654,3493,2550
"Styx-ps",193,174,299,232,274,290,149,192,211,313,164
"Aff2",0,1,0,0,0,0,0,0,10,3,3
"Ids",3097,1403,2515,2710,2726,3583,1710,1907,2054,3366,2672
"Eola1",401,176,249,440,391,620,402,406,524,451,477
"Gm16441",0,0,0,0,0,0,0,1,0,0,0
"Tmem185a",766,294,435,727,576,969,566,632,916,1044,1084
"Mamld1",0,0,0,0,0,0,0,0,17,0,0
"Gm14730",100,38,49,70,96,124,37,97,110,50,122
"Mtm1",206,137,219,199,241,251,134,178,753,445,366
"Mtmr1",4067,1805,4172,3643,3641,4331,2753,2749,2262,3904,2857
"Cd99l2",592,255,445,575,505,802,422,596,639,793,883
"Hmgb3",597,401,746,536,495,724,397,640,556,782,783
"Vma21",695,431,1003,750,780,1008,575,674,737,1155,808
"Gm1141",4,4,8,8,3,0,0,1,11,7,1
"Cnga2",0,0,0,0,0,0,3,0,0,0,0
"Gabre",2,2,0,0,0,0,0,0,1,0,0
"Cetn2",2317,973,2089,2119,2164,3207,1824,2200,1990,2055,1694
"Nsdhl",617,261,618,654,529,685,418,565,847,809,819
"Zfp185",0,0,0,0,1,0,0,0,2,0,1
"Xlr4a",2213,1401,2791,2519,2843,2365,1342,2253,2356,3964,3758
"Xlr3a",0,0,0,0,0,0,0,4,52,5,3
"Pwwp4a",0,0,0,0,0,0,0,0,1,2,0
"Pwwp4b",0,0,0,0,0,0,0,0,2,3,0
"Xlr3b",4,1,2,7,1,4,5,11,223,17,18
"Xlr4b",2027,1247,2563,2308,2767,2375,1333,2188,2390,3927,3448
"F8a",348,113,202,274,211,399,297,323,308,305,332
"Xlr4c",809,361,788,710,880,960,530,762,1055,1342,1441
"Xlr3c",2,0,0,1,0,0,0,0,45,4,7
"Zfp275",1340,599,1039,1157,1163,1051,597,1030,1347,2144,1843
"Zfp92",1,0,0,2,0,1,4,0,1,1,0
"Haus7",286,110,255,261,255,333,217,382,405,374,435
"Bgn",0,0,0,1,0,1,1,0,3,0,3
"Dusp9",74,38,78,122,101,162,106,123,123,78,70
"Pnck",1,0,0,0,0,0,0,1,29,1,0
"Slc6a8",62,30,47,68,65,79,43,68,46,94,81
"Bcap31",3543,1449,2731,3423,2989,5219,3467,3763,4857,4511,4372
"Abcd1",2918,942,1700,2410,2069,3165,1887,2360,2542,2876,3311
"Plxnb3",0,1,2,3,0,0,0,0,16,8,0
"Srpk3",5,3,2,12,2,3,0,3,657,41,11
"Idh3g",1816,853,1726,1780,1531,2398,1854,1989,2832,2664,2810
"Ssr4",1637,587,975,1338,1395,2290,1407,1999,2163,1584,1703
"Pdzd4",51,18,26,35,45,54,22,51,174,79,78
"L1cam",1885,657,1343,1441,1287,1629,832,1318,1984,2657,3148
"Avpr2",34,11,19,32,29,25,2,22,89,77,66
"Arhgap4",6639,2427,4334,6336,5540,6095,3626,6606,10848,10770,14190
"Naa10",1051,382,707,869,796,1425,1016,1232,1331,1063,1077
"Renbp",24,6,22,22,20,26,21,41,176,71,68
"Hcfc1",10247,3605,7382,8812,7411,10754,4689,6951,7306,11695,10072
"Irak1",6683,2431,4990,5486,5546,7267,4005,6645,5874,6696,7470
"Mecp2",3888,1386,2440,3229,2818,3819,1741,2681,2725,3873,4384
"Tktl1",23,8,10,15,9,13,13,10,19,25,6
"Flna",45927,24783,42061,48049,35580,54031,29677,37982,52320,81321,83279
"Emd",2488,824,1622,1835,2035,3326,1642,2569,1938,2222,2194
"Rpl10",20093,8136,16765,18982,19379,32744,27354,26101,51014,29102,34287
"Snora70",58,20,64,86,62,73,27,91,245,143,287
"Dnase1l1",642,310,531,599,647,755,488,795,921,1161,1327
"Tafazzin",1885,584,1215,1726,1661,2015,1159,1863,1905,2188,2305
"Atp6ap1",4566,2022,3630,4428,4046,5756,3666,4476,5191,5599,5125
"Gdi1",6744,3152,5442,6430,5999,5626,3528,6818,8349,8841,8805
"Fam50a",1398,643,1129,1405,1254,1821,1235,1575,2108,1816,1986
"Plxna3",40,14,23,25,14,22,11,26,103,67,62
"Lage3",323,113,221,265,248,604,385,470,385,366,344
"Ubl4a",637,284,527,588,486,789,564,721,893,885,851
"Slc10a3",546,175,315,479,390,614,461,378,524,626,537
"Fam3a",567,170,298,543,555,757,487,646,482,661,683
"Ikbkg",2521,1088,1933,2261,2304,2633,1555,2146,1966,3193,3302
"G6pdx",1499,548,1032,1204,1135,1740,1175,1188,2026,2652,2884
"Xlr4d-ps",59,27,38,64,90,95,30,84,118,62,242
"Gm6897",0,0,2,0,0,0,0,0,3,0,0
"Gm15363",0,0,0,0,0,0,0,0,0,0,2
"Gm38425",1,1,2,2,0,1,2,2,2,3,13
"Gab3",553,195,404,491,500,543,285,423,521,579,625
"Dkc1",1572,984,1943,1544,1287,2015,1381,1458,2855,2481,2328
"Mpp1",1144,472,1050,1009,831,1352,1031,1080,1565,1606,1427
"Fundc2",1773,968,1716,1796,1876,3065,1883,2206,2070,1911,1811
"Mtcp1",347,200,369,366,489,427,238,486,331,540,509
"Brcc3",912,551,1140,1008,1045,1234,711,952,1229,1450,1474
"Vbp1",1713,1177,2382,1829,2034,2533,1514,1656,1728,2413,1865
"Rab39b",408,283,475,353,519,603,356,418,331,600,476
"4933407K13Rik",776,347,472,720,878,769,402,1188,689,1025,1148
"Pls3",1327,789,1528,1555,1431,2086,1521,1415,1228,1767,1712
"Gm8692",16,6,7,9,11,25,5,21,52,13,23
"Tbl1x",1557,759,1503,1632,1503,1975,1117,1079,1680,2521,2317
"Cldn34-ps",0,0,3,2,0,0,0,0,0,1,0
"Prkx",2278,1139,1957,2262,2243,2787,1473,1580,1896,2827,2501
"Prrg1",7,14,38,22,16,28,16,23,66,80,115
"Dmd",88,31,88,82,92,113,80,65,151,188,327
"Tab3",1196,523,1084,1070,1108,1295,564,857,843,1577,1381
"Gk",213,132,258,189,170,206,128,173,301,486,415
"Gm14762",0,0,0,2,1,0,0,1,0,1,3
"Tasl",159,25,109,76,77,86,69,73,340,160,90
"Arx",0,0,0,0,0,0,0,0,0,0,3
"Pola1",1027,805,1461,1084,947,1397,590,857,1372,2594,2044
"Pcyt1b",335,290,432,659,486,717,338,549,368,1141,1377
"Pdk3",1238,808,1627,1217,1234,1923,1367,1444,1576,1876,1452
"Zfx",2313,1363,2589,2614,2252,2309,1248,1705,2797,3758,3161
"Eif2s3x",6929,3382,6566,6368,6366,10023,6080,5924,8544,9292,8576
"Klhl15",173,96,180,176,156,196,62,158,143,238,248
"Fam90a1b",0,1,0,0,0,0,0,0,0,0,2
"Apoo",152,96,144,117,129,201,118,144,196,201,180
"Gm14827",0,1,1,1,0,1,1,2,0,2,0
"Maged1",49,20,40,39,24,68,37,52,127,216,288
"Gspt2",64,49,68,42,70,127,51,125,34,286,80
"Zxdb",2152,568,1062,1718,1338,1810,824,1200,1753,1793,2160
"Zxda",1857,455,794,1474,1179,1595,741,1112,1558,1469,1839
"Spin4",61,44,123,96,112,98,42,56,83,130,134
"Arhgef9",36,23,44,52,41,40,40,37,56,43,109
"Amer1",656,241,428,538,526,467,207,498,514,850,855
"Zc4h2",60,34,57,66,81,106,63,70,222,137,238
"Zc3h12b",5,3,4,9,6,1,0,6,16,42,14
"Las1l",2235,812,1440,1931,1727,2261,1453,1785,2074,2246,2885
"Gm19691",0,0,0,0,0,0,0,0,3,3,2
"Msn",41665,18308,32323,35775,34207,49817,28651,31568,36661,49084,42729
"Gm14925",0,0,0,0,1,0,0,1,6,0,1
"F630028O10Rik",0,0,0,1,0,2,1,0,78,288,128
"Vsig4",0,0,0,0,0,0,0,1,2,1,0
"Eda2r",0,0,0,0,0,0,0,0,0,1,2
"Ar",227,108,123,208,181,221,74,113,215,402,415
"Ophn1",0,0,0,2,0,0,0,0,8,10,22
"Yipf6",1171,698,1322,1225,1257,1461,840,1126,1217,1888,1471
"Stard8",2,0,0,2,4,4,7,0,107,89,75
"Efnb1",49,8,21,30,29,82,26,64,78,27,92
"Pja1",1582,458,1099,1481,1254,2041,1231,1288,2370,2209,2517
"Eda",0,0,0,0,0,0,0,0,1,1,0
"Awat2",8,6,5,9,7,6,5,5,15,14,2
"Otud6a",1,0,3,3,6,2,1,1,0,0,0
"Dgat2l6",2,0,0,0,0,0,0,0,0,0,1
"P2ry4",0,0,0,0,0,3,0,0,0,3,0
"Arr3",1,0,0,3,0,1,0,1,0,5,3
"Pdzd11",621,238,463,604,553,832,576,684,542,670,616
"Kif4",323,366,728,305,196,477,214,323,484,1013,733
"Gdpd2",0,0,1,1,0,0,0,0,2,5,1
"Dlg3",767,320,590,765,622,804,514,569,384,794,429
"Slc7a3",7,3,13,12,9,2,3,8,15,20,37
"Snx12",1912,694,1300,1518,1700,2614,1472,1857,1812,2072,1966
"Foxo4",1705,498,806,1524,1517,1824,841,1544,1723,1864,2283
"Gm614",246,78,194,192,213,115,48,112,296,735,598
"Il2rg",13481,5741,11652,13539,9994,16330,10682,11793,14354,17113,14751
"Gm19763",2,3,1,3,3,2,0,5,0,9,1
"Med12",7725,2840,5152,6801,5833,7029,3204,5232,7215,10532,10362
"Nlgn3",11,4,8,13,16,22,0,17,38,29,35
"Zmym3",1990,779,1350,1711,1493,1733,884,1830,1357,2084,2096
"Nono",12267,4946,9804,10551,10840,16206,9386,11224,11414,13406,12526
"Itgb1bp2",31,22,23,40,26,12,10,28,19,35,35
"Taf1",4527,2323,3968,4083,4305,4840,2057,3396,3788,5561,4259
"Ogt",13739,8987,15258,12817,20477,12425,6975,19773,13069,25255,20713
"Cxcr3",6320,2092,3338,5901,4417,7361,5422,5108,7937,9549,10927
"Nhsl2",38,11,23,30,19,35,29,17,260,573,506
"Rtl5",333,97,92,264,296,357,260,295,408,923,848
"Pin4",1067,518,617,1059,1134,1537,1247,1317,1723,1332,1838
"Ercc6l",270,182,476,282,212,341,170,255,552,1008,715
"Rps4x",18537,9116,17834,19172,17939,27469,25067,21008,31474,24142,24672
"Cited1",0,0,0,1,0,0,0,0,2,3,1
"Hdac8",456,183,338,370,414,604,382,435,430,400,412
"Phka1",259,40,218,135,174,193,93,170,510,437,508
"Dmrtc1a",2,0,1,4,1,0,7,0,3,0,10
"1700018G05Rik",1,0,4,1,4,2,0,4,3,1,9
"Gm5126",17,9,22,37,30,41,25,48,11,12,44
"Pabpc1l2b",0,0,0,0,0,0,0,0,0,5,0
"Nap1l2",0,0,0,0,0,0,0,0,1,2,0
"Chic1",325,184,315,310,391,300,157,312,248,508,485
"Tsx",8,11,21,8,8,8,5,8,10,15,28
"Tsix",0,0,0,0,0,0,0,0,3,0,0
"Xist",15,21,18,26,15,16,17,5,5817,3026,1422
"Jpx",44,22,44,28,34,42,28,46,60,95,92
"Gm9670",5,4,5,6,3,5,12,7,3,15,17
"Gm53177",2,2,2,6,0,1,1,8,7,2,3
"Ftx",909,512,812,916,981,680,446,891,1216,1275,1240
"Mir421",5,0,0,11,3,7,0,1,1,19,5
"Mir374b",2,0,2,5,2,1,0,0,2,2,0
"Slc16a2",61,27,27,99,114,124,75,116,29,62,142
"Gm6222",4,3,4,5,2,13,4,14,24,9,19
"Rlim",2552,1449,2446,2330,2471,2646,1504,2154,2781,4525,4045
"Abcb7",2053,1364,2313,1950,2277,2715,1273,1600,1855,2980,2044
"Uprt",213,104,137,195,210,241,84,127,177,282,201
"Zdhhc15",827,527,956,910,1031,1200,566,861,914,1686,1137
"Magee2",0,2,1,1,3,1,0,2,1,0,1
"5530601H04Rik",180,106,248,226,189,260,166,191,329,356,327
"Pbdc1",668,344,655,691,607,874,579,738,1150,877,987
"Magee1",656,211,386,463,521,706,461,545,435,480,531
"Fgf16",0,0,1,0,0,0,1,0,5,1,0
"Atrx",11974,7035,13287,11909,12728,11978,4408,8655,8865,14288,11159
"Magt1",2425,1653,2741,2518,2722,3304,1599,2468,3236,4179,2810
"Cox7b",1423,593,1223,1337,1475,2660,1577,2218,3277,2257,1738
"Atp7a",593,435,583,698,740,597,234,476,850,1477,1050
"Tlr13",9,4,15,5,7,4,2,3,595,441,489
"Pgk1",7351,3899,6486,5664,6945,11033,7626,8476,8410,8834,8789
"Taf9b",1390,781,1660,1367,1496,1887,1125,1241,1089,1782,1209
"Fnd3c2",0,1,0,1,1,1,0,0,0,0,0
"Cysltr1",0,1,0,0,0,0,0,0,14,31,18
"Gm5127",1,1,0,0,0,0,1,0,1,0,5
"P2ry10",3689,1688,4054,3832,6056,5155,1734,3386,5441,6975,5725
"P2ry10b",45,17,50,23,44,37,13,30,198,63,37
"Gpr174",5734,2626,5447,4799,7076,6249,2299,4287,3822,5603,4480
"Itm2a",1304,464,1139,1278,1210,1884,1048,1219,977,1090,713
"Chmp1b2",984,612,1102,980,835,1309,752,756,1094,1555,1297
"Tent5d",0,0,0,0,0,0,0,0,1,1,0
"Brwd3",1067,544,939,995,1198,1145,436,682,817,1340,1093
"2810403D21Rik",80,38,97,91,108,122,65,95,94,75,137
"5730416F02Rik",0,0,0,2,0,0,0,0,0,0,1
"Hmgn5",1455,1239,2388,1540,1387,2143,1199,1730,2289,2008,2255
"Sh3bgrl",6861,3313,5754,5256,7236,9583,2619,4994,3315,5406,3894
"Gm6377",3,0,3,14,6,0,8,3,752,201,57
"Rps6ka6",11,21,61,15,29,93,25,19,73,211,48
"Apool",523,222,567,457,502,767,520,526,652,674,558
"Satl1",1,0,1,0,0,0,0,0,3,0,0
"Chm",1269,776,1532,1326,1410,1422,633,871,1064,1845,1515
"Mir361",0,0,0,2,1,0,1,1,0,0,2
"Dach2",6,5,8,4,12,15,12,6,7,7,12
"Klhl4",590,134,206,231,339,221,205,76,713,37,492
"Gm7429",401,105,167,385,418,580,235,573,1006,231,731
"Nap1l3",395,176,395,404,340,420,208,255,560,792,769
"Cldn34c1",0,0,0,0,0,0,0,0,4,3,0
"Cldn34c2",0,0,0,0,0,0,0,0,3,1,0
"Rps12-ps11",33,11,24,22,28,46,18,64,153,17,56
"Rps12-ps12",33,11,24,22,28,45,18,64,154,17,56
"Rps12-ps18",1,0,1,0,2,0,0,0,3,0,0
"Rps12-ps15",14,4,13,9,13,21,9,27,87,11,23
"Gm21571",33,11,24,23,28,46,18,64,156,17,56
"Rps12-ps13",33,11,24,22,28,46,18,64,156,17,56
